timestamp,open,high,low,close,volume
1704067200000.0,14.5,14.510459838159278,14.400728322601283,14.483018912347307,1712.8682173133272
1704070800000.0,14.483018912347307,14.5281087722878,14.10844508185751,14.324842643038203,1637.8729015327553
1704074400000.0,14.324842643038203,14.869715486724054,14.151705184494197,14.775337449785578,1879.5714301657779
1704078000000.0,14.775337449785578,15.113267857742853,14.519202520427568,14.562499897981082,7756.366573436328
1704081600000.0,14.562499897981082,14.720856885218026,13.932323687607347,14.094980594175881,4652.415256242538
1704085200000.0,14.094980594175881,14.739043774527975,13.966354898838233,14.67757548174142,2591.2287689951095
1704088800000.0,14.67757548174142,15.04609964581092,14.6748181061168,14.96930598466879,1275.1472441496921
1704092400000.0,14.96930598466879,14.9934522770565,14.208714411657638,14.237332955057468,2013.7668629544453
1704096000000.0,14.237332955057468,14.873560388511596,14.161022740851587,14.843501918080678,1542.728679865211
1704099600000.0,14.843501918080678,15.01792131922979,14.725916227290497,14.97477501550166,1533.0708091896845
1704103200000.0,14.97477501550166,15.004845625321051,14.151919859795944,14.577619531363124,2630.4722002057733
1704106800000.0,14.577619531363124,15.204896218305882,14.427196644673717,15.071577403164072,1497.9457050757667
1704110400000.0,15.071577403164072,15.10915560601839,14.558928651965124,14.614882791275283,6199.530241718951
1704114000000.0,14.614882791275283,15.396033620935231,14.394624735945639,15.247740172369584,6583.095810425359
1704117600000.0,15.247740172369584,15.3021267426336,14.578454656793484,14.647434688202818,5557.505486974325
1704121200000.0,14.647434688202818,14.767537450633245,14.542321984115661,14.65349764934534,3337.2563752276087
1704124800000.0,14.65349764934534,14.761042417989074,14.493722909966055,14.74179598044764,1594.4143700576262
1704128400000.0,14.74179598044764,14.90416089351389,14.60386206845054,14.819583911891206,4312.038271879031
1704132000000.0,14.819583911891206,14.853854321649914,14.209215277557002,14.359409476434935,1689.3400406733995
1704135600000.0,14.359409476434935,14.53527662729926,14.290855568431802,14.394749645041568,1107.6519987170334
1704139200000.0,14.394749645041568,15.062464823092707,14.33927245318516,14.982010686140686,1314.9656961232997
1704142800000.0,14.982010686140686,15.108351194214151,14.156590311139762,14.183425437843677,2753.350336378894
1704146400000.0,14.183425437843677,15.144819626665196,14.088754866749795,15.001078460948161,2681.583170604825
1704150000000.0,15.001078460948161,15.338359521511283,14.942501633500028,15.06777142004824,4070.096631090072
1704153600000.0,15.06777142004824,15.260959516021728,14.786975959181081,14.90632615100774,1979.9268150115975
1704157200000.0,14.90632615100774,15.204763977702859,14.821548716347948,15.19605477197057,2171.704774021665
1704160800000.0,15.19605477197057,15.306587585348053,14.698611771209187,14.758031341833222,6547.36911910054
